   180: 0 [  180/ 1327], train_loss/perplexity = 7.05257702/1155.8334961 secs/batch = 0.2663s, grad.norm=12.88602829
   185: 0 [  185/ 1327], train_loss/perplexity = 6.97462749/1069.1588135 secs/batch = 0.2659s, grad.norm=3.41737866
   190: 0 [  190/ 1327], train_loss/perplexity = 6.76545620/867.3618164 secs/batch = 0.2666s, grad.norm=3.72832918
   195: 0 [  195/ 1327], train_loss/perplexity = 6.59599304/732.1555786 secs/batch = 0.2663s, grad.norm=3.83905363
   200: 0 [  200/ 1327], train_loss/perplexity = 6.89779282/990.0869751 secs/batch = 0.2660s, grad.norm=4.33838224
   205: 0 [  205/ 1327], train_loss/perplexity = 6.76427031/866.3338013 secs/batch = 0.2685s, grad.norm=4.05423260
   210: 0 [  210/ 1327], train_loss/perplexity = 6.78332520/883.0000000 secs/batch = 0.2664s, grad.norm=4.09350777
   215: 0 [  215/ 1327], train_loss/perplexity = 6.82665730/922.1033325 secs/batch = 0.2655s, grad.norm=4.24511909
   220: 0 [  220/ 1327], train_loss/perplexity = 6.74739742/851.8389282 secs/batch = 0.2700s, grad.norm=4.64717007
   225: 0 [  225/ 1327], train_loss/perplexity = 6.90935516/1001.6011353 secs/batch = 0.2657s, grad.norm=5.23747826
   230: 0 [  230/ 1327], train_loss/perplexity = 6.67874479/795.3201904 secs/batch = 0.2650s, grad.norm=3.10086250
   235: 0 [  235/ 1327], train_loss/perplexity = 6.68498898/800.3018799 secs/batch = 0.2661s, grad.norm=4.95620155
   240: 0 [  240/ 1327], train_loss/perplexity = 6.55493975/702.7067871 secs/batch = 0.2659s, grad.norm=4.57545090
   245: 0 [  245/ 1327], train_loss/perplexity = 6.71525574/824.8947144 secs/batch = 0.2658s, grad.norm=3.79732037
   250: 0 [  250/ 1327], train_loss/perplexity = 6.57442331/716.5322876 secs/batch = 0.2663s, grad.norm=3.66517162
   255: 0 [  255/ 1327], train_loss/perplexity = 6.80564785/902.9325562 secs/batch = 0.2662s, grad.norm=5.38682318
   260: 0 [  260/ 1327], train_loss/perplexity = 6.80783129/904.9061890 secs/batch = 0.2674s, grad.norm=4.30857992
   265: 0 [  265/ 1327], train_loss/perplexity = 6.69229507/806.1703491 secs/batch = 0.2676s, grad.norm=5.90623331
   270: 0 [  270/ 1327], train_loss/perplexity = 6.81862783/914.7290039 secs/batch = 0.2672s, grad.norm=7.55633926
   275: 0 [  275/ 1327], train_loss/perplexity = 6.99251413/1088.4545898 secs/batch = 0.2669s, grad.norm=8.43284416
   280: 0 [  280/ 1327], train_loss/perplexity = 6.57156754/714.4889526 secs/batch = 0.2710s, grad.norm=4.57016182
   285: 0 [  285/ 1327], train_loss/perplexity = 6.77647352/876.9706421 secs/batch = 0.2586s, grad.norm=5.56642866
   290: 0 [  290/ 1327], train_loss/perplexity = 6.66745043/786.3881226 secs/batch = 0.2642s, grad.norm=6.87605476
   295: 0 [  295/ 1327], train_loss/perplexity = 6.56499100/709.8054810 secs/batch = 0.2626s, grad.norm=4.80234098
   300: 0 [  300/ 1327], train_loss/perplexity = 6.45369720/635.0458374 secs/batch = 0.2667s, grad.norm=5.71213627
   305: 0 [  305/ 1327], train_loss/perplexity = 6.47408295/648.1245728 secs/batch = 0.2662s, grad.norm=4.22218466
   310: 0 [  310/ 1327], train_loss/perplexity = 6.55673027/703.9661255 secs/batch = 0.2669s, grad.norm=4.62465096
   315: 0 [  315/ 1327], train_loss/perplexity = 6.47700405/650.0205688 secs/batch = 0.2657s, grad.norm=8.06803226
   320: 0 [  320/ 1327], train_loss/perplexity = 6.51836872/677.4723511 secs/batch = 0.2659s, grad.norm=4.92723799
   325: 0 [  325/ 1327], train_loss/perplexity = 6.34675074/570.6355591 secs/batch = 0.2658s, grad.norm=6.44723606
   330: 0 [  330/ 1327], train_loss/perplexity = 6.77551222/876.1279907 secs/batch = 0.2652s, grad.norm=10.57308865
   335: 0 [  335/ 1327], train_loss/perplexity = 6.02661228/414.3090820 secs/batch = 0.2668s, grad.norm=8.95961761
   340: 0 [  340/ 1327], train_loss/perplexity = 6.59690857/732.8262329 secs/batch = 0.2652s, grad.norm=5.24548149
   345: 0 [  345/ 1327], train_loss/perplexity = 6.47667980/649.8098755 secs/batch = 0.2658s, grad.norm=4.64040756
   350: 0 [  350/ 1327], train_loss/perplexity = 6.55728626/704.3576660 secs/batch = 0.2637s, grad.norm=5.17050362
   355: 0 [  355/ 1327], train_loss/perplexity = 6.65990496/780.4767456 secs/batch = 0.2656s, grad.norm=6.54817486
   360: 0 [  360/ 1327], train_loss/perplexity = 6.77752972/877.8973999 secs/batch = 0.2653s, grad.norm=4.95181608
   365: 0 [  365/ 1327], train_loss/perplexity = 6.56449604/709.4542847 secs/batch = 0.2589s, grad.norm=6.32360649
   370: 0 [  370/ 1327], train_loss/perplexity = 6.56437111/709.3656616 secs/batch = 0.2670s, grad.norm=4.19356585
   375: 0 [  375/ 1327], train_loss/perplexity = 6.18519258/485.5064697 secs/batch = 0.2663s, grad.norm=4.96182489
   380: 0 [  380/ 1327], train_loss/perplexity = 6.45134640/633.5547485 secs/batch = 0.2651s, grad.norm=4.39767694
   385: 0 [  385/ 1327], train_loss/perplexity = 6.48145580/652.9207764 secs/batch = 0.2655s, grad.norm=8.98641205
   390: 0 [  390/ 1327], train_loss/perplexity = 6.41399670/610.3281250 secs/batch = 0.2665s, grad.norm=5.10059834
   395: 0 [  395/ 1327], train_loss/perplexity = 6.70740700/818.4456787 secs/batch = 0.2673s, grad.norm=6.33160734
   400: 0 [  400/ 1327], train_loss/perplexity = 6.34572077/570.0480957 secs/batch = 0.2663s, grad.norm=9.16351128
   405: 0 [  405/ 1327], train_loss/perplexity = 6.60764122/740.7337036 secs/batch = 0.2660s, grad.norm=5.64779854
   410: 0 [  410/ 1327], train_loss/perplexity = 6.40147686/602.7345581 secs/batch = 0.2669s, grad.norm=7.22006655
   415: 0 [  415/ 1327], train_loss/perplexity = 6.35056877/572.8184204 secs/batch = 0.2652s, grad.norm=5.68829727
   420: 0 [  420/ 1327], train_loss/perplexity = 6.35542774/575.6085205 secs/batch = 0.2649s, grad.norm=8.53994179
   425: 0 [  425/ 1327], train_loss/perplexity = 6.61442280/745.7741699 secs/batch = 0.2640s, grad.norm=11.19024086
   430: 0 [  430/ 1327], train_loss/perplexity = 6.44724655/630.9625854 secs/batch = 0.2663s, grad.norm=5.67931557
   435: 0 [  435/ 1327], train_loss/perplexity = 6.45388889/635.1676025 secs/batch = 0.2659s, grad.norm=4.31013727
   440: 0 [  440/ 1327], train_loss/perplexity = 6.38542509/593.1368408 secs/batch = 0.2650s, grad.norm=10.90846634
   445: 0 [  445/ 1327], train_loss/perplexity = 6.45064020/633.1074829 secs/batch = 0.2652s, grad.norm=11.68566418
   450: 0 [  450/ 1327], train_loss/perplexity = 6.30642700/548.0831299 secs/batch = 0.2655s, grad.norm=7.90834475
   455: 0 [  455/ 1327], train_loss/perplexity = 5.97339201/392.8359070 secs/batch = 0.2711s, grad.norm=4.95281124
   460: 0 [  460/ 1327], train_loss/perplexity = 6.28351831/535.6699829 secs/batch = 0.2667s, grad.norm=6.43716669
   465: 0 [  465/ 1327], train_loss/perplexity = 6.18056297/483.2639465 secs/batch = 0.2648s, grad.norm=6.03066683
   470: 0 [  470/ 1327], train_loss/perplexity = 6.51956987/678.2865601 secs/batch = 0.2651s, grad.norm=6.60822630
   475: 0 [  475/ 1327], train_loss/perplexity = 6.38040018/590.1638184 secs/batch = 0.2645s, grad.norm=4.72507811
   480: 0 [  480/ 1327], train_loss/perplexity = 6.33744669/565.3509521 secs/batch = 0.2658s, grad.norm=6.05191898
   485: 0 [  485/ 1327], train_loss/perplexity = 6.14876270/468.1378174 secs/batch = 0.2653s, grad.norm=5.51087379
   490: 0 [  490/ 1327], train_loss/perplexity = 6.21490908/500.1505127 secs/batch = 0.2657s, grad.norm=6.61020994
   495: 0 [  495/ 1327], train_loss/perplexity = 6.00207901/404.2684021 secs/batch = 0.2663s, grad.norm=10.07597923
   500: 0 [  500/ 1327], train_loss/perplexity = 6.33775139/565.5232544 secs/batch = 0.2647s, grad.norm=6.85408258
   505: 0 [  505/ 1327], train_loss/perplexity = 6.18181753/483.8706055 secs/batch = 0.2634s, grad.norm=7.46185398
   510: 0 [  510/ 1327], train_loss/perplexity = 6.40675783/605.9259644 secs/batch = 0.2629s, grad.norm=5.48475695
   515: 0 [  515/ 1327], train_loss/perplexity = 6.08013058/437.0862732 secs/batch = 0.2658s, grad.norm=6.29328489
   520: 0 [  520/ 1327], train_loss/perplexity = 6.39271879/597.4788208 secs/batch = 0.2663s, grad.norm=7.56659937
   525: 0 [  525/ 1327], train_loss/perplexity = 6.15607882/471.5753174 secs/batch = 0.2641s, grad.norm=6.19068003
   530: 0 [  530/ 1327], train_loss/perplexity = 6.09238672/442.4762268 secs/batch = 0.2660s, grad.norm=8.41653919
   535: 0 [  535/ 1327], train_loss/perplexity = 6.19025326/487.9696655 secs/batch = 0.2610s, grad.norm=6.70361900
   540: 0 [  540/ 1327], train_loss/perplexity = 6.11650658/453.2784424 secs/batch = 0.2659s, grad.norm=5.80654621
   545: 0 [  545/ 1327], train_loss/perplexity = 6.27326727/530.2069092 secs/batch = 0.2660s, grad.norm=7.77473497
   550: 0 [  550/ 1327], train_loss/perplexity = 6.17574883/480.9430237 secs/batch = 0.2661s, grad.norm=6.22532749
   555: 0 [  555/ 1327], train_loss/perplexity = 6.06736660/431.5427551 secs/batch = 0.2665s, grad.norm=7.31457329
   560: 0 [  560/ 1327], train_loss/perplexity = 6.19487524/490.2302856 secs/batch = 0.2651s, grad.norm=7.40800142
   565: 0 [  565/ 1327], train_loss/perplexity = 6.20088959/493.1875916 secs/batch = 0.2624s, grad.norm=8.55685234
   570: 0 [  570/ 1327], train_loss/perplexity = 6.07179356/433.4574280 secs/batch = 0.2670s, grad.norm=8.60875511
   575: 0 [  575/ 1327], train_loss/perplexity = 6.07999182/437.0256042 secs/batch = 0.2668s, grad.norm=8.76821232
   580: 0 [  580/ 1327], train_loss/perplexity = 6.10894680/449.8646545 secs/batch = 0.2649s, grad.norm=7.09532833
   585: 0 [  585/ 1327], train_loss/perplexity = 5.84667158/346.0805664 secs/batch = 0.2650s, grad.norm=7.66728401
   590: 0 [  590/ 1327], train_loss/perplexity = 6.20783997/496.6273499 secs/batch = 0.2657s, grad.norm=6.78631210
   595: 0 [  595/ 1327], train_loss/perplexity = 6.03470802/417.6768494 secs/batch = 0.2653s, grad.norm=6.72895145
   600: 0 [  600/ 1327], train_loss/perplexity = 6.34129238/567.5292969 secs/batch = 0.2663s, grad.norm=6.94856977
   605: 0 [  605/ 1327], train_loss/perplexity = 6.32181454/556.5820312 secs/batch = 0.2676s, grad.norm=7.55104542
   610: 0 [  610/ 1327], train_loss/perplexity = 6.26802015/527.4321289 secs/batch = 0.2619s, grad.norm=6.99650383
   615: 0 [  615/ 1327], train_loss/perplexity = 5.73937988/310.8715820 secs/batch = 0.2662s, grad.norm=7.99523544
   620: 0 [  620/ 1327], train_loss/perplexity = 5.96290684/388.7384949 secs/batch = 0.2669s, grad.norm=7.40924406
   625: 0 [  625/ 1327], train_loss/perplexity = 6.15961361/473.2451782 secs/batch = 0.2668s, grad.norm=6.89891243
   630: 0 [  630/ 1327], train_loss/perplexity = 6.08227921/438.0263977 secs/batch = 0.2663s, grad.norm=6.47306156
   635: 0 [  635/ 1327], train_loss/perplexity = 6.02798080/414.8764648 secs/batch = 0.2660s, grad.norm=9.27704906
   640: 0 [  640/ 1327], train_loss/perplexity = 6.05768871/427.3864746 secs/batch = 0.2666s, grad.norm=7.88444376
   645: 0 [  645/ 1327], train_loss/perplexity = 6.11137962/450.9604492 secs/batch = 0.2654s, grad.norm=7.02886105
   650: 0 [  650/ 1327], train_loss/perplexity = 5.94484329/381.7795410 secs/batch = 0.2661s, grad.norm=9.13415337
   655: 0 [  655/ 1327], train_loss/perplexity = 5.90470028/366.7572937 secs/batch = 0.2653s, grad.norm=7.73466682
   660: 0 [  660/ 1327], train_loss/perplexity = 5.87264347/355.1866760 secs/batch = 0.2660s, grad.norm=7.53360462
   665: 0 [  665/ 1327], train_loss/perplexity = 6.01202297/408.3084717 secs/batch = 0.2674s, grad.norm=7.11068201
   670: 0 [  670/ 1327], train_loss/perplexity = 5.91923046/372.1252441 secs/batch = 0.2651s, grad.norm=8.60141850
   675: 0 [  675/ 1327], train_loss/perplexity = 5.64743376/283.5628357 secs/batch = 0.2663s, grad.norm=8.46173382
   680: 0 [  680/ 1327], train_loss/perplexity = 6.01452732/409.3323059 secs/batch = 0.2664s, grad.norm=7.27525806
   685: 0 [  685/ 1327], train_loss/perplexity = 6.01220226/408.3816833 secs/batch = 0.2662s, grad.norm=8.09001160
   690: 0 [  690/ 1327], train_loss/perplexity = 6.02678871/414.3822021 secs/batch = 0.2645s, grad.norm=7.70673132
   695: 0 [  695/ 1327], train_loss/perplexity = 5.82323790/338.0649109 secs/batch = 0.2670s, grad.norm=8.04117012
   700: 0 [  700/ 1327], train_loss/perplexity = 6.01179743/408.2164001 secs/batch = 0.2669s, grad.norm=6.68993378
   705: 0 [  705/ 1327], train_loss/perplexity = 5.75246525/314.9661865 secs/batch = 0.2662s, grad.norm=8.05846977
   710: 0 [  710/ 1327], train_loss/perplexity = 5.88767862/360.5672913 secs/batch = 0.2658s, grad.norm=7.30508089
   715: 0 [  715/ 1327], train_loss/perplexity = 5.79039097/327.1408997 secs/batch = 0.2590s, grad.norm=8.03615952
   720: 0 [  720/ 1327], train_loss/perplexity = 5.89232445/362.2463379 secs/batch = 0.2667s, grad.norm=8.38280392
   725: 0 [  725/ 1327], train_loss/perplexity = 5.60547209/271.9102478 secs/batch = 0.2623s, grad.norm=9.09674263
   730: 0 [  730/ 1327], train_loss/perplexity = 5.76785183/319.8499146 secs/batch = 0.2664s, grad.norm=7.94768000
   735: 0 [  735/ 1327], train_loss/perplexity = 5.87846279/357.2596436 secs/batch = 0.2660s, grad.norm=7.55371857
   740: 0 [  740/ 1327], train_loss/perplexity = 5.38708258/218.5648041 secs/batch = 0.2657s, grad.norm=9.12865543
   745: 0 [  745/ 1327], train_loss/perplexity = 5.81117725/334.0121155 secs/batch = 0.2653s, grad.norm=7.63535929
   750: 0 [  750/ 1327], train_loss/perplexity = 5.73982859/311.0111084 secs/batch = 0.2663s, grad.norm=8.36484337
   755: 0 [  755/ 1327], train_loss/perplexity = 5.70112038/299.2024231 secs/batch = 0.2636s, grad.norm=7.90938139
   760: 0 [  760/ 1327], train_loss/perplexity = 5.68626022/294.7891235 secs/batch = 0.2660s, grad.norm=7.75522232
   765: 0 [  765/ 1327], train_loss/perplexity = 5.67089367/290.2938538 secs/batch = 0.2642s, grad.norm=8.69783115
   770: 0 [  770/ 1327], train_loss/perplexity = 5.71523046/303.4541321 secs/batch = 0.2667s, grad.norm=7.93233776
   775: 0 [  775/ 1327], train_loss/perplexity = 5.77873898/323.3511658 secs/batch = 0.2666s, grad.norm=8.14698315
   780: 0 [  780/ 1327], train_loss/perplexity = 5.94614601/382.2771912 secs/batch = 0.2669s, grad.norm=8.17685604
   785: 0 [  785/ 1327], train_loss/perplexity = 5.79987431/330.2580566 secs/batch = 0.2670s, grad.norm=8.59173584
   790: 0 [  790/ 1327], train_loss/perplexity = 5.60128355/270.7737427 secs/batch = 0.2658s, grad.norm=9.87604809
   795: 0 [  795/ 1327], train_loss/perplexity = 5.88978910/361.3290710 secs/batch = 0.2659s, grad.norm=8.65132904
   800: 0 [  800/ 1327], train_loss/perplexity = 5.85919476/350.4418335 secs/batch = 0.2671s, grad.norm=8.63923264
   805: 0 [  805/ 1327], train_loss/perplexity = 6.10399628/447.6430969 secs/batch = 0.2660s, grad.norm=8.29356956
   810: 0 [  810/ 1327], train_loss/perplexity = 5.90795612/367.9533386 secs/batch = 0.2665s, grad.norm=8.47482300
   815: 0 [  815/ 1327], train_loss/perplexity = 5.74740982/313.3778992 secs/batch = 0.2657s, grad.norm=8.23472023
   820: 0 [  820/ 1327], train_loss/perplexity = 5.26984787/194.3863831 secs/batch = 0.2676s, grad.norm=7.69099903
   825: 0 [  825/ 1327], train_loss/perplexity = 5.48276711/240.5113068 secs/batch = 0.2658s, grad.norm=7.99557495
   830: 0 [  830/ 1327], train_loss/perplexity = 5.37686253/216.3424377 secs/batch = 0.2670s, grad.norm=9.29268169
   835: 0 [  835/ 1327], train_loss/perplexity = 5.66660070/289.0502930 secs/batch = 0.2647s, grad.norm=8.00043678
   840: 0 [  840/ 1327], train_loss/perplexity = 5.77854013/323.2868958 secs/batch = 0.2655s, grad.norm=8.01249790
   845: 0 [  845/ 1327], train_loss/perplexity = 5.64664602/283.3395691 secs/batch = 0.2657s, grad.norm=8.12101173
   850: 0 [  850/ 1327], train_loss/perplexity = 5.71360588/302.9615479 secs/batch = 0.2660s, grad.norm=8.74111557
   855: 0 [  855/ 1327], train_loss/perplexity = 5.66490602/288.5608521 secs/batch = 0.2652s, grad.norm=9.06899357
   860: 0 [  860/ 1327], train_loss/perplexity = 5.40624428/222.7932587 secs/batch = 0.2580s, grad.norm=8.52028751
   865: 0 [  865/ 1327], train_loss/perplexity = 5.78601122/325.7112427 secs/batch = 0.2655s, grad.norm=8.43284607
   870: 0 [  870/ 1327], train_loss/perplexity = 5.91335392/369.9448547 secs/batch = 0.2669s, grad.norm=8.57680130
   875: 0 [  875/ 1327], train_loss/perplexity = 5.45184469/233.1879272 secs/batch = 0.2660s, grad.norm=8.48919201
   880: 0 [  880/ 1327], train_loss/perplexity = 5.54497004/255.9469147 secs/batch = 0.2618s, grad.norm=8.71077633
   885: 0 [  885/ 1327], train_loss/perplexity = 5.56841469/262.0184021 secs/batch = 0.2661s, grad.norm=9.37678242
   890: 0 [  890/ 1327], train_loss/perplexity = 5.79261827/327.8703613 secs/batch = 0.2656s, grad.norm=8.89798927
   895: 0 [  895/ 1327], train_loss/perplexity = 5.77873135/323.3487244 secs/batch = 0.2661s, grad.norm=8.51414013
   900: 0 [  900/ 1327], train_loss/perplexity = 5.70454216/300.2279968 secs/batch = 0.2654s, grad.norm=8.12825489
   905: 0 [  905/ 1327], train_loss/perplexity = 5.57547998/263.8761902 secs/batch = 0.2681s, grad.norm=8.43322563
   910: 0 [  910/ 1327], train_loss/perplexity = 5.64514160/282.9136047 secs/batch = 0.2656s, grad.norm=8.89542294
   915: 0 [  915/ 1327], train_loss/perplexity = 5.89373350/362.7571106 secs/batch = 0.2660s, grad.norm=7.73330021
   920: 0 [  920/ 1327], train_loss/perplexity = 5.93792057/379.1456909 secs/batch = 0.2657s, grad.norm=8.34614182
   925: 0 [  925/ 1327], train_loss/perplexity = 5.65209770/284.8884583 secs/batch = 0.2656s, grad.norm=8.12485886
   930: 0 [  930/ 1327], train_loss/perplexity = 5.61223602/273.7556763 secs/batch = 0.2661s, grad.norm=9.92171478
   935: 0 [  935/ 1327], train_loss/perplexity = 5.69632435/297.7708740 secs/batch = 0.2642s, grad.norm=8.62986469
   940: 0 [  940/ 1327], train_loss/perplexity = 5.62228727/276.5211487 secs/batch = 0.2661s, grad.norm=9.49903870
   945: 0 [  945/ 1327], train_loss/perplexity = 5.87147665/354.7724609 secs/batch = 0.2653s, grad.norm=8.78386116
   950: 0 [  950/ 1327], train_loss/perplexity = 5.59489536/269.0494995 secs/batch = 0.2654s, grad.norm=9.10114098
   955: 0 [  955/ 1327], train_loss/perplexity = 5.78361797/324.9326782 secs/batch = 0.2659s, grad.norm=8.46805573
   960: 0 [  960/ 1327], train_loss/perplexity = 5.89844370/364.4697876 secs/batch = 0.2675s, grad.norm=8.62410164
   965: 0 [  965/ 1327], train_loss/perplexity = 5.64176369/281.9595642 secs/batch = 0.2658s, grad.norm=8.44267082
   970: 0 [  970/ 1327], train_loss/perplexity = 5.83740664/342.8889465 secs/batch = 0.2672s, grad.norm=7.68995142
   975: 0 [  975/ 1327], train_loss/perplexity = 5.64120436/281.8019104 secs/batch = 0.2651s, grad.norm=9.10099697
   980: 0 [  980/ 1327], train_loss/perplexity = 5.46407986/236.0585480 secs/batch = 0.2614s, grad.norm=8.85753250
   985: 0 [  985/ 1327], train_loss/perplexity = 5.69656754/297.8433228 secs/batch = 0.2668s, grad.norm=9.88212395
   990: 0 [  990/ 1327], train_loss/perplexity = 5.78320599/324.7988281 secs/batch = 0.2640s, grad.norm=8.89000416
   995: 0 [  995/ 1327], train_loss/perplexity = 5.75284576/315.0860596 secs/batch = 0.2663s, grad.norm=8.80476475
  1000: 0 [ 1000/ 1327], train_loss/perplexity = 5.27924347/196.2213745 secs/batch = 0.2627s, grad.norm=9.46123314
  1005: 0 [ 1005/ 1327], train_loss/perplexity = 5.79456949/328.5107422 secs/batch = 0.2665s, grad.norm=10.23833370
  1010: 0 [ 1010/ 1327], train_loss/perplexity = 5.28938675/198.2218323 secs/batch = 0.2663s, grad.norm=8.97469139
  1015: 0 [ 1015/ 1327], train_loss/perplexity = 5.69136047/296.2964478 secs/batch = 0.2664s, grad.norm=8.54271030
